frame,track_id,class,u_px,v_px,image_region,image_lane,x_world_m,y_world_m,map_x,map_y,longitude,latitude,map_lane_code_raw,map_lane_code,map_lane_id,speed_kmh,raw_x_world_m,raw_y_world_m,raw_longitude,raw_latitude,output_filter_reason
9522,61,target,1278.7,486.1,up,up_L3,4.20,26.28,,,117.41720242,40.39876496,2,3,0ae8ce1f-eec4-4484-b1fb-58163fa68a48,114.4,4.20,26.28,117.41616444,40.39897210,
9523,61,target,1268.6,481.5,up,up_L3,4.17,27.39,,,117.41721553,40.39876459,2,3,0ae8ce1f-eec4-4484-b1fb-58163fa68a48,114.1,4.17,27.39,117.41615136,40.39897276,
9524,61,target,1258.7,475.3,up,up_L3,4.26,28.72,,,117.41723127,40.39876415,2,3,0ae8ce1f-eec4-4484-b1fb-58163fa68a48,114.1,4.26,28.72,117.41613561,40.39897239,
9525,61,target,1248.8,469.6,up,up_L3,4.31,30.03,,,117.41724669,40.39876372,2,3,0ae8ce1f-eec4-4484-b1fb-58163fa68a48,114.1,4.31,30.03,117.41612019,40.39897232,
9526,61,target,1239.5,464.4,up,up_L3,4.35,31.30,,,117.41726165,40.39876331,2,3,0ae8ce1f-eec4-4484-b1fb-58163fa68a48,114.1,4.35,31.30,117.41610523,40.39897232,
9527,61,target,1230.7,459.7,up,up_L3,4.37,32.50,,,117.41727574,40.39876291,2,3,0ae8ce1f-eec4-4484-b1fb-58163fa68a48,114.1,4.37,32.50,117.41609115,40.39897254,
9528,61,target,1222.0,455.2,up,up_L3,4.38,33.71,,,117.41729011,40.39876251,2,3,0ae8ce1f-eec4-4484-b1fb-58163fa68a48,113.5,4.38,33.71,117.41607679,40.39897281,
9529,61,target,1213.2,450.7,up,up_L3,4.38,34.95,,,117.41730465,40.39876211,2,3,0ae8ce1f-eec4-4484-b1fb-58163fa68a48,113.5,4.38,34.95,117.41606227,40.39897316,
9530,61,target,1204.9,446.5,up,up_L3,4.38,36.17,,,117.41731907,40.39876170,2,3,0ae8ce1f-eec4-4484-b1fb-58163fa68a48,113.5,4.38,36.17,117.41604787,40.39897351,
9531,61,target,1197.0,442.6,up,up_L3,4.38,37.34,,,117.41733288,40.39876132,2,3,0ae8ce1f-eec4-4484-b1fb-58163fa68a48,113.5,4.38,37.34,117.41603408,40.39897395,
9532,61,target,1189.2,438.5,up,up_L3,4.39,38.56,,,117.41734727,40.39876092,2,3,0ae8ce1f-eec4-4484-b1fb-58163fa68a48,113.5,4.39,38.56,117.41601971,40.39897420,
9533,61,target,1181.9,434.5,up,up_L3,4.42,39.77,,,117.41736144,40.39876052,2,3,0ae8ce1f-eec4-4484-b1fb-58163fa68a48,113.5,4.42,39.77,117.41600555,40.39897434,
9534,61,target,1173.9,431.5,up,up_L3,4.32,40.91,,,117.41737488,40.39876015,2,3,0ae8ce1f-eec4-4484-b1fb-58163fa68a48,113.5,4.32,40.91,117.41599215,40.39897551,
9535,61,target,1166.9,427.6,up,up_L3,4.36,42.13,,,117.41738936,40.39875975,2,3,0ae8ce1f-eec4-4484-b1fb-58163fa68a48,113.1,4.36,42.13,117.41597769,40.39897560,
9536,61,target,1159.8,423.6,up,up_L3,4.39,43.43,,,117.41740463,40.39875932,2,3,0ae8ce1f-eec4-4484-b1fb-58163fa68a48,113.1,4.39,43.43,117.41596242,40.39897565,
9537,61,target,1153.2,420.0,up,up_L3,4.42,44.66,,,117.41741908,40.39875891,2,3,0ae8ce1f-eec4-4484-b1fb-58163fa68a48,113.1,4.42,44.66,117.41594798,40.39897582,
9538,61,target,1146.4,416.1,up,up_L3,4.47,45.98,,,117.41743474,40.39875848,2,3,0ae8ce1f-eec4-4484-b1fb-58163fa68a48,113.1,4.47,45.98,117.41593232,40.39897578,
9539,61,target,1140.0,412.8,up,up_L3,4.48,47.19,,,117.41744899,40.39875808,2,3,0ae8ce1f-eec4-4484-b1fb-58163fa68a48,113.1,4.48,47.19,117.41591808,40.39897607,
9540,61,target,1133.7,409.0,up,up_L3,4.53,48.53,,,117.41746470,40.39875764,2,3,0ae8ce1f-eec4-4484-b1fb-58163fa68a48,112.9,4.53,48.53,117.41590237,40.39897599,
9541,61,target,1127.6,406.0,up,up_L3,4.52,49.71,,,117.41747868,40.39875725,2,3,0ae8ce1f-eec4-4484-b1fb-58163fa68a48,112.9,4.52,49.71,117.41588841,40.39897643,
9542,61,target,1121.6,403.0,up,up_L3,4.53,50.93,,,117.41749302,40.39875685,2,3,0ae8ce1f-eec4-4484-b1fb-58163fa68a48,112.9,4.53,50.93,117.41587409,40.39897675,
9543,61,target,1115.9,400.2,up,up_L3,4.52,52.10,,,117.41750688,40.39875647,2,3,0ae8ce1f-eec4-4484-b1fb-58163fa68a48,112.9,4.52,52.10,117.41586025,40.39897714,
9544,61,target,1110.2,397.4,up,up_L3,4.51,53.31,,,117.41752104,40.39875607,2,3,0ae8ce1f-eec4-4484-b1fb-58163fa68a48,112.9,4.51,53.31,117.41584611,40.39897761,
9545,61,target,1104.5,394.5,up,up_L3,4.52,54.55,,,117.41753572,40.39875567,2,3,0ae8ce1f-eec4-4484-b1fb-58163fa68a48,112.9,4.52,54.55,117.41583145,40.39897797,
9546,61,target,1099.0,392.0,up,up_L3,4.49,55.71,,,117.41754944,40.39875529,2,3,0ae8ce1f-eec4-4484-b1fb-58163fa68a48,112.9,4.49,55.71,117.41581776,40.39897859,
9547,61,target,1094.0,389.2,up,up_L3,4.52,56.94,,,117.41756386,40.39875489,2,3,0ae8ce1f-eec4-4484-b1fb-58163fa68a48,112.7,4.52,56.94,117.41580334,40.39897863,
9548,61,target,1088.5,386.7,up,up_L3,4.49,58.14,,,117.41757801,40.39875449,2,3,0ae8ce1f-eec4-4484-b1fb-58163fa68a48,112.7,4.49,58.14,117.41578923,40.39897932,
9549,61,target,1083.4,384.4,up,up_L3,4.46,59.31,,,117.41759184,40.39875411,2,3,0ae8ce1f-eec4-4484-b1fb-58163fa68a48,112.7,4.46,59.31,117.41577543,40.39897994,
9550,61,target,1078.6,381.4,up,up_L3,4.53,60.64,,,117.41760746,40.39875367,2,3,0ae8ce1f-eec4-4484-b1fb-58163fa68a48,112.7,4.53,60.64,117.41575980,40.39897973,
9551,61,target,1073.7,378.7,up,up_L3,4.55,61.91,,,117.41762251,40.39875325,2,3,0ae8ce1f-eec4-4484-b1fb-58163fa68a48,112.7,4.55,61.91,117.41574476,40.39897989,
9552,61,target,1069.1,376.2,up,up_L3,4.58,63.15,,,117.41763711,40.39875284,2,3,0ae8ce1f-eec4-4484-b1fb-58163fa68a48,112.7,4.58,63.15,117.41573017,40.39898006,
9553,61,target,1064.6,373.5,up,up_L3,4.63,64.44,,,117.41765235,40.39875242,2,3,0ae8ce1f-eec4-4484-b1fb-58163fa68a48,110.8,4.63,64.44,117.41571493,40.39898002,
9554,61,target,1060.0,371.3,up,up_L3,4.62,65.66,,,117.41766669,40.39875202,2,3,0ae8ce1f-eec4-4484-b1fb-58163fa68a48,110.8,4.62,65.66,117.41570061,40.39898044,
9555,61,target,1056.1,369.3,up,up_L3,4.62,66.76,,,117.41767966,40.39875166,2,3,0ae8ce1f-eec4-4484-b1fb-58163fa68a48,110.8,4.62,66.76,117.41568765,40.39898075,
9556,61,target,1051.5,367.2,up,up_L3,4.60,67.97,,,117.41769393,40.39875126,2,3,0ae8ce1f-eec4-4484-b1fb-58163fa68a48,110.8,4.60,67.97,117.41567342,40.39898132,
9557,61,target,1047.1,365.2,up,up_L3,4.57,69.18,,,117.41770820,40.39875086,2,3,0ae8ce1f-eec4-4484-b1fb-58163fa68a48,110.8,4.57,69.18,117.41565917,40.39898193,
9558,61,target,1043.3,362.8,up,up_L3,4.63,70.44,,,117.41772300,40.39875045,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,110.8,4.63,70.44,117.41564437,40.39898182,
9559,61,target,1039.1,360.9,up,up_L3,4.60,71.63,,,117.41773702,40.39875006,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,110.8,4.60,71.63,117.41563038,40.39898243,
9560,61,target,1035.2,358.9,up,up_L3,4.61,72.83,,,117.41775116,40.39874966,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,109.7,4.61,72.83,117.41561625,40.39898271,
9561,61,target,1031.4,356.8,up,up_L3,4.64,74.09,,,117.41776606,40.39874924,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,109.7,4.64,74.09,117.41560136,40.39898283,
9562,61,target,1027.5,355.0,up,up_L3,4.63,75.28,,,117.41778006,40.39874885,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,109.7,4.63,75.28,117.41558739,40.39898334,
9563,61,target,1024.1,353.0,up,up_L3,4.66,76.46,,,117.41779394,40.39874847,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,109.7,4.66,76.46,117.41557351,40.39898338,
9564,61,target,1020.5,351.5,up,up_L3,4.62,77.57,,,117.41780706,40.39874810,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,109.7,4.62,77.57,117.41556043,40.39898406,
9565,61,target,1016.9,349.3,up,up_L3,4.68,78.91,,,117.41782290,40.39874766,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,109.0,4.68,78.91,117.41554458,40.39898397,
9566,61,target,1013.4,347.3,up,up_L3,4.71,80.19,,,117.41783799,40.39874724,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,109.0,4.71,80.19,117.41552950,40.39898409,
9567,61,target,1010.0,345.7,up,up_L3,4.70,81.36,,,117.41785180,40.39874685,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,109.0,4.70,81.36,117.41551571,40.39898453,
9568,61,target,1006.8,343.9,up,up_L3,4.73,82.56,,,117.41786594,40.39874646,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,109.0,4.73,82.56,117.41550158,40.39898468,
9569,61,target,1003.2,342.6,up,up_L3,4.66,83.68,,,117.41787909,40.39874609,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,109.0,4.66,83.68,117.41548848,40.39898564,
9570,61,target,1000.2,341.3,up,up_L3,4.63,84.74,,,117.41789157,40.39874574,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,109.0,4.63,84.74,117.41547602,40.39898621,
9571,61,target,997.0,340.0,up,up_L3,4.59,85.80,,,117.41790411,40.39874539,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,109.0,4.59,85.80,117.41546351,40.39898692,
9572,61,target,993.7,338.4,up,up_L3,4.58,87.07,,,117.41791902,40.39874497,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,108.6,4.58,87.07,117.41544862,40.39898735,
9573,61,target,990.4,337.1,up,up_L3,4.53,88.18,,,117.41793215,40.39874460,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,108.6,4.53,88.18,117.41543553,40.39898816,
9574,61,target,987.4,336.0,up,up_L3,4.47,89.21,,,117.41794430,40.39874427,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,108.6,4.47,89.21,117.41542343,40.39898903,
9575,61,target,984.6,334.3,up,up_L3,4.52,90.47,,,117.41795911,40.39874385,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,108.6,4.52,90.47,117.41540861,40.39898898,
9576,61,target,981.7,332.3,up,up_L3,4.59,91.88,,,117.41797571,40.39874339,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,108.6,4.59,91.88,117.41539200,40.39898873,
9577,61,target,978.8,330.6,up,up_L3,4.63,93.23,,,117.41799170,40.39874294,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,110.2,4.63,93.23,117.41537603,40.39898880,
9578,61,target,975.9,329.0,up,up_L3,4.65,94.51,,,117.41800673,40.39874252,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,110.2,4.65,94.51,117.41536101,40.39898904,
9579,61,target,973.4,327.7,up,up_L3,4.66,95.62,,,117.41801984,40.39874216,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,110.2,4.66,95.62,117.41534790,40.39898924,
9580,61,target,970.9,326.1,up,up_L3,4.71,96.85,,,117.41803439,40.39874175,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,110.2,4.71,96.85,117.41533335,40.39898922,
9581,61,target,968.1,324.8,up,up_L3,4.70,98.08,,,117.41804883,40.39874135,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,110.2,4.70,98.08,117.41531894,40.39898969,
9582,61,target,965.1,323.9,up,up_L3,4.61,99.19,,,117.41806190,40.39874098,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,110.2,4.61,99.19,117.41530592,40.39899079,
9583,61,target,962.5,322.8,up,up_L3,4.58,100.30,,,117.41807502,40.39874061,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,110.2,4.58,100.30,117.41529283,40.39899141,
9584,61,target,960.3,321.7,up,up_L3,4.57,101.35,,,117.41808733,40.39874027,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,110.2,4.57,101.35,117.41528054,40.39899180,
9585,61,target,957.5,320.3,up,up_L3,4.58,102.67,,,117.41810291,40.39873984,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,110.2,4.58,102.67,117.41526498,40.39899220,
9586,61,target,955.1,319.0,up,up_L3,4.60,103.92,,,117.41811767,40.39873943,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,110.2,4.60,103.92,117.41525023,40.39899240,
9587,61,target,953.0,318.0,up,up_L3,4.59,104.92,,,117.41812950,40.39873911,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,110.2,4.59,104.92,117.41523842,40.39899279,
9588,61,target,950.9,317.1,up,up_L3,4.57,105.89,,,117.41814091,40.39873880,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,110.2,4.57,105.89,117.41522703,40.39899325,
9589,61,target,948.3,315.7,up,up_L3,4.58,107.25,,,117.41815693,40.39873836,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,110.2,4.58,107.25,117.41521103,40.39899354,
9590,61,target,946.3,314.3,up,up_L3,4.63,108.48,,,117.41817145,40.39873796,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,109.3,4.63,108.48,117.41519651,40.39899345,
9591,61,target,943.8,313.1,up,up_L3,4.64,109.78,,,117.41818679,40.39873754,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,109.3,4.64,109.78,117.41518119,40.39899382,
9592,61,target,941.4,311.8,up,up_L3,4.64,111.09,,,117.41820220,40.39873712,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,109.3,4.64,111.09,117.41516580,40.39899418,
9593,61,target,939.8,310.7,up,up_L3,4.70,112.13,,,117.41821445,40.39873678,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,109.3,4.70,112.13,117.41515354,40.39899398,
9594,61,target,937.6,309.6,up,up_L3,4.69,113.34,,,117.41822870,40.39873639,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,109.3,4.69,113.34,117.41513932,40.39899445,
9595,61,target,934.7,308.6,up,up_L3,4.62,114.74,,,117.41824519,40.39873594,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,109.3,4.62,114.74,117.41512287,40.39899547,
9596,61,target,932.2,307.7,up,up_L3,4.56,115.90,,,117.41825889,40.39873557,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,109.3,4.56,115.90,117.41510921,40.39899640,
9597,61,target,930.2,306.8,up,up_L3,4.54,117.03,,,117.41827225,40.39873520,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,109.3,4.54,117.03,117.41509588,40.39899694,
9598,61,target,928.2,305.8,up,up_L3,4.56,118.22,,,117.41828623,40.39873482,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,109.3,4.56,118.22,117.41508192,40.39899714,
9599,61,target,926.4,305.1,up,up_L3,4.50,119.14,,,117.41829711,40.39873452,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,109.3,4.50,119.14,117.41507106,40.39899791,
9600,61,target,924.5,304.3,up,up_L3,4.49,120.23,,,117.41830994,40.39873417,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,109.3,4.49,120.23,117.41505826,40.39899834,
9601,61,target,922.8,303.2,up,up_L3,4.52,121.38,,,117.41832348,40.39873380,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,109.3,4.52,121.38,117.41504473,40.39899845,
9602,61,target,921.2,301.9,up,up_L3,4.61,122.66,,,117.41833863,40.39873337,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,109.4,4.61,122.66,117.41502956,40.39899805,
9603,61,target,919.5,300.8,up,up_L3,4.66,123.90,,,117.41835317,40.39873294,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,109.4,4.66,123.90,117.41501502,40.39899793,
9604,61,target,917.7,300.1,up,up_L3,4.63,124.91,,,117.41836506,40.39873260,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,109.4,4.63,124.91,117.41500315,40.39899857,
9605,61,target,916.0,299.0,up,up_L3,4.67,126.15,,,117.41837969,40.39873217,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,109.4,4.67,126.15,117.41498853,40.39899852,
9606,61,target,914.0,297.9,up,up_L3,4.69,127.54,,,117.41839609,40.39873169,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,109.4,4.69,127.54,117.41497214,40.39899877,
9607,61,target,912.3,297.1,up,up_L3,4.67,128.58,,,117.41840843,40.39873132,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,109.4,4.67,128.58,117.41495982,40.39899928,
9608,61,target,909.5,295.9,up,up_L3,4.64,130.35,,,117.41842923,40.39873071,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,109.4,4.64,130.35,117.41493906,40.39900013,
9609,61,target,907.7,294.8,up,up_L3,4.68,131.71,,,117.41844531,40.39873024,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,109.4,4.68,131.71,117.41492298,40.39900015,
9610,61,target,906.1,294.1,up,up_L3,4.66,132.74,,,117.41845744,40.39872989,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,109.4,4.66,132.74,117.41491087,40.39900066,
9611,61,target,904.9,293.6,up,up_L3,4.65,133.58,,,117.41846735,40.39872960,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,109.4,4.65,133.58,117.41490098,40.39900102,
9612,61,target,903.4,292.8,up,up_L3,4.66,134.65,,,117.41847989,40.39872923,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,109.4,4.66,134.65,117.41488845,40.39900125,
9613,61,target,902.0,291.7,up,up_L3,4.74,135.95,,,117.41849526,40.39872878,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,109.4,4.74,135.95,117.41487308,40.39900097,
9614,61,target,900.2,291.1,up,up_L3,4.66,137.03,,,117.41850794,40.39872841,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,109.4,4.66,137.03,117.41486044,40.39900195,
9615,61,target,898.2,290.4,up,up_L3,4.61,138.25,,,117.41852235,40.39872798,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,109.4,4.61,138.25,117.41484607,40.39900284,
9616,61,target,896.3,289.6,up,up_L3,4.59,139.56,,,117.41853776,40.39872753,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,109.4,4.59,139.56,117.41483069,40.39900342,
9617,61,target,894.2,288.7,up,up_L3,4.54,141.04,,,117.41855520,40.39872702,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,109.4,4.54,141.04,117.41481328,40.39900426,
9618,61,target,892.2,288.3,up,up_L3,4.44,142.15,,,117.41856830,40.39872664,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,109.4,4.44,142.15,117.41480024,40.39900554,
9619,61,target,890.7,287.6,up,up_L3,4.43,143.30,,,117.41858184,40.39872624,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,109.4,4.43,143.30,117.41478672,40.39900596,
9620,61,target,889.9,286.8,up,up_L3,4.51,144.25,,,117.41859308,40.39872591,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,109.4,4.51,144.25,117.41477546,40.39900555,
9621,61,target,888.7,285.6,up,up_L3,4.63,145.63,,,117.41860938,40.39872543,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,109.4,4.63,145.63,117.41475914,40.39900492,
9622,61,target,888.0,285.1,up,up_L3,4.65,146.30,,,117.41861724,40.39872520,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,109.4,4.65,146.30,117.41475128,40.39900496,
9623,61,target,886.7,284.4,up,up_L3,4.67,147.43,,,117.41863053,40.39872481,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,109.4,4.67,147.43,117.41473800,40.39900511,
9624,61,target,885.5,283.6,up,up_L3,4.71,148.61,,,117.41864447,40.39872440,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,109.4,4.71,148.61,117.41472406,40.39900508,
9625,61,target,883.5,282.6,up,up_L3,4.71,150.22,,,117.41866343,40.39872386,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,109.4,4.71,150.22,117.41470512,40.39900560,
9626,61,target,881.9,282.0,up,up_L3,4.67,151.44,,,117.41867777,40.39872346,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,109.4,4.67,151.44,117.41469082,40.39900636,
9627,61,target,880.3,281.6,up,up_L3,4.59,152.51,,,117.41869038,40.39872310,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,109.4,4.59,152.51,117.41467826,40.39900740,
9628,61,target,879.0,280.9,up,up_L3,4.58,153.58,,,117.41870300,40.39872275,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,108.0,4.58,153.58,117.41466565,40.39900778,
9629,61,target,877.6,280.3,up,up_L3,4.57,154.71,,,117.41871635,40.39872237,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,108.0,4.57,154.71,117.41465232,40.39900823,
9630,61,target,876.6,279.5,up,up_L3,4.64,155.91,,,117.41873046,40.39872198,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,108.0,4.64,155.91,117.41463821,40.39900796,
9631,61,target,875.1,279.0,up,up_L3,4.59,157.01,,,117.41874343,40.39872161,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,108.0,4.59,157.01,117.41462527,40.39900878,
9632,61,target,874.3,278.2,up,up_L3,4.66,158.06,,,117.41875584,40.39872127,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,108.0,4.66,158.06,117.41461285,40.39900846,
9633,61,target,873.0,277.6,up,up_L3,4.65,159.26,,,117.41876999,40.39872087,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,108.0,4.65,159.26,117.41459872,40.39900889,
9634,61,target,871.8,276.5,up,up_L3,4.76,160.76,,,117.41878769,40.39872037,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,108.0,4.76,160.76,117.41458101,40.39900837,
9635,61,target,870.6,276.2,up,up_L3,4.71,161.69,,,117.41879863,40.39872006,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,108.0,4.71,161.69,117.41457009,40.39900907,
9636,61,target,869.2,275.8,up,up_L3,4.65,162.73,,,117.41881092,40.39871972,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,108.0,4.65,162.73,117.41455785,40.39900999,
9637,61,target,868.1,274.8,up,up_L3,4.73,164.18,,,117.41882801,40.39871923,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,108.0,4.73,164.18,117.41454075,40.39900970,
9638,61,target,866.3,274.5,up,up_L3,4.61,165.37,,,117.41884206,40.39871884,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,108.0,4.61,165.37,117.41452676,40.39901112,
9639,61,target,865.3,273.5,up,up_L3,4.71,166.82,,,117.41885914,40.39871836,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,108.0,4.71,166.82,117.41450966,40.39901071,
9640,61,target,864.2,272.9,up,up_L3,4.71,167.93,,,117.41887224,40.39871799,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,108.0,4.71,167.93,117.41449658,40.39901098,
9641,61,target,862.9,272.3,up,up_L3,4.72,169.24,,,117.41888761,40.39871756,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,108.0,4.72,169.24,117.41448122,40.39901135,
9642,61,target,862.1,271.4,up,up_L3,4.82,170.48,,,117.41890229,40.39871715,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,108.0,4.82,170.48,117.41446653,40.39901080,
9643,61,target,860.7,271.0,up,up_L3,4.76,171.72,,,117.41891683,40.39871674,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,108.0,4.76,171.72,117.41445203,40.39901174,
9644,61,target,859.5,270.1,up,up_L3,4.82,173.22,,,117.41893459,40.39871624,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,108.0,4.82,173.22,117.41443427,40.39901163,
9645,61,target,858.6,269.7,up,up_L3,4.81,174.11,,,117.41894509,40.39871594,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,108.0,4.81,174.11,117.41442379,40.39901202,
9646,61,target,857.2,269.4,up,up_L3,4.73,175.19,,,117.41895781,40.39871558,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,108.0,4.73,175.19,117.41441111,40.39901309,
9647,61,target,856.3,268.4,up,up_L3,4.84,176.74,,,117.41897600,40.39871507,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,108.0,4.84,176.74,117.41439290,40.39901253,
9648,61,target,855.2,268.1,up,up_L3,4.80,177.75,,,117.41898792,40.39871474,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,108.0,4.80,177.75,117.41438102,40.39901323,
9649,61,target,854.0,267.5,up,up_L3,4.81,179.09,,,117.41900370,40.39871430,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,108.0,4.81,179.09,117.41436525,40.39901358,
9650,61,target,852.8,266.7,up,up_L3,4.84,180.50,,,117.41902036,40.39871383,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,108.0,4.84,180.50,117.41434860,40.39901369,
9651,61,target,852.0,266.6,up,up_L3,4.79,181.17,,,117.41902826,40.39871361,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,108.0,4.79,181.17,117.41434074,40.39901434,
9652,61,target,851.2,266.2,up,up_L3,4.78,182.04,,,117.41903853,40.39871332,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,108.0,4.78,182.04,117.41433048,40.39901473,
9653,61,target,850.2,266.0,up,up_L3,4.72,182.87,,,117.41904826,40.39871304,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,108.0,4.72,182.87,117.41432078,40.39901547,
9654,61,target,849.0,265.4,up,up_L3,4.70,184.17,,,117.41906366,40.39871261,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,108.0,4.70,184.17,117.41430541,40.39901613,
9655,61,target,847.9,264.7,up,up_L3,4.74,185.66,,,117.41908122,40.39871212,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,108.0,4.74,185.66,117.41428786,40.39901621,
9656,61,target,847.3,264.0,up,up_L3,4.83,186.85,,,117.41909524,40.39871172,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,108.0,4.83,186.85,117.41427382,40.39901571,
9657,61,target,846.6,263.6,up,up_L3,4.85,187.71,,,117.41910531,40.39871144,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,108.0,4.85,187.71,117.41426376,40.39901586,
9658,61,target,845.5,263.2,up,up_L3,4.81,188.88,,,117.41911912,40.39871105,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,108.0,4.81,188.88,117.41424998,40.39901652,
9659,61,target,844.4,262.3,up,up_L3,4.90,190.59,,,117.41913927,40.39871048,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,108.0,4.90,190.59,117.41422982,40.39901622,
9660,61,target,843.3,261.6,up,up_L3,4.94,192.12,,,117.41915729,40.39870998,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,108.0,4.94,192.12,117.41421181,40.39901635,
