frame,track_id,class,u_px,v_px,image_region,image_lane,x_world_m,y_world_m,map_x,map_y,longitude,latitude,map_lane_code_raw,map_lane_code,map_lane_id,speed_kmh,raw_x_world_m,raw_y_world_m,raw_longitude,raw_latitude,output_filter_reason
1982,4,target,1155.5,650.4,up,up_L1,12.27,26.50,,,117.42048513,40.39870772,1,1,3b1bc9f5-74dd-466d-8b45-294b6e920db8,71.7,12.27,26.50,117.42046655,40.39869178,
1983,3,target,701.9,349.5,up,up_L3,5.49,168.15,,,117.41929876,40.39867169,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,75.9,5.49,168.15,117.41931291,40.39867373,
1983,4,target,1164.2,657.7,up,up_L1,12.27,25.40,,,117.42050420,40.39870720,1,1,3b1bc9f5-74dd-466d-8b45-294b6e920db8,71.7,12.27,25.40,117.42050403,40.39868737,
1984,3,target,702.3,350.0,up,up_L3,5.49,167.56,,,117.41930329,40.39867155,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,75.9,5.49,167.56,117.41931549,40.39867313,
1984,4,target,1172.4,665.0,up,up_L1,12.27,24.35,,,117.42052243,40.39870670,1,1,3b1bc9f5-74dd-466d-8b45-294b6e920db8,71.7,12.27,24.35,117.42054015,40.39868987,
1985,3,target,702.5,350.7,up,up_L3,5.48,166.76,,,117.41930935,40.39867137,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,75.9,5.48,166.76,117.41931806,40.39867185,
1985,4,target,1182.8,672.5,up,up_L1,12.30,23.27,,,117.42054128,40.39870618,1,1,3b1bc9f5-74dd-466d-8b45-294b6e920db8,71.7,12.30,23.27,117.42056414,40.39869428,
1986,3,target,702.8,351.4,up,up_L3,5.46,165.98,,,117.41931529,40.39867119,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,75.9,5.46,165.98,117.41931967,40.39867046,
1986,4,target,1192.1,680.5,up,up_L1,12.30,22.18,,,117.42056015,40.39870566,1,1,3b1bc9f5-74dd-466d-8b45-294b6e920db8,71.7,12.30,22.18,117.42057843,40.39869216,
1987,3,target,703.1,352.4,up,up_L3,5.45,164.90,,,117.41932349,40.39867095,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,75.9,5.45,164.90,117.41932345,40.39866931,
1987,4,target,1201.4,688.6,up,up_L1,12.30,21.12,,,117.42057864,40.39870515,1,1,3b1bc9f5-74dd-466d-8b45-294b6e920db8,71.7,12.30,21.12,117.42058411,40.39868982,
1988,3,target,703.5,353.3,up,up_L3,5.44,163.89,,,117.41933118,40.39867074,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,75.9,5.44,163.89,117.41932598,40.39867013,
1988,4,target,1211.9,697.2,up,up_L1,12.31,20.01,,,117.42059798,40.39870463,1,1,3b1bc9f5-74dd-466d-8b45-294b6e920db8,71.7,12.31,20.01,117.42059388,40.39868941,
1989,3,target,704.0,354.1,up,up_L3,5.44,163.04,,,117.41933765,40.39867056,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,75.9,5.44,163.04,117.41932807,40.39867149,
1989,4,target,1223.6,705.8,up,up_L1,12.34,18.92,,,117.42061687,40.39870411,1,1,3b1bc9f5-74dd-466d-8b45-294b6e920db8,71.7,12.34,18.92,117.42061218,40.39868867,
1990,3,target,704.4,354.6,up,up_L3,5.45,162.44,,,117.41934227,40.39867043,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,75.9,5.45,162.44,117.41933022,40.39867236,
1990,4,target,1233.4,714.1,up,up_L1,12.35,17.92,,,117.42063420,40.39870363,1,1,3b1bc9f5-74dd-466d-8b45-294b6e920db8,71.7,12.35,17.92,117.42063382,40.39868765,
1991,3,target,704.8,355.0,up,up_L3,5.46,161.96,,,117.41934590,40.39867033,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,75.9,5.46,161.96,117.41933230,40.39867290,
1991,4,target,1245.1,723.5,up,up_L1,12.36,16.82,,,117.42065347,40.39870311,1,1,3b1bc9f5-74dd-466d-8b45-294b6e920db8,71.7,12.36,16.82,117.42065718,40.39868775,
1992,3,target,705.2,355.5,up,up_L3,5.46,161.37,,,117.41935042,40.39867021,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,75.9,5.46,161.37,117.41933538,40.39867331,
1992,4,target,1256.4,733.3,up,up_L1,12.36,15.73,,,117.42067235,40.39870259,1,1,3b1bc9f5-74dd-466d-8b45-294b6e920db8,71.7,12.36,15.73,117.42067612,40.39868819,
1993,3,target,705.5,356.0,up,up_L3,5.47,160.85,,,117.41935433,40.39867010,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,75.9,5.47,160.85,117.41933852,40.39867350,
1994,3,target,705.9,356.9,up,up_L3,5.46,159.91,,,117.41936150,40.39866991,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,75.9,5.46,159.91,117.41934550,40.39867333,
1995,3,target,706.1,357.7,up,up_L3,5.44,159.05,,,117.41936804,40.39866973,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,75.9,5.44,159.05,117.41936109,40.39867052,
1996,3,target,706.4,358.7,up,up_L3,5.42,158.10,,,117.41937528,40.39866953,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,75.9,5.42,158.10,117.41937243,40.39867026,
1997,3,target,706.8,359.4,up,up_L3,5.41,157.28,,,117.41938150,40.39866936,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,75.9,5.41,157.28,117.41938257,40.39866998,
1998,3,target,707.1,359.8,up,up_L3,5.42,156.90,,,117.41938446,40.39866928,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,75.9,5.42,156.90,117.41938740,40.39866986,
1999,3,target,707.5,360.0,up,up_L3,5.44,156.64,,,117.41938638,40.39866923,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,75.9,5.44,156.64,117.41939048,40.39866981,
2000,3,target,707.9,360.4,up,up_L3,5.45,156.13,,,117.41939025,40.39866912,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,75.9,5.45,156.13,117.41939653,40.39866962,
2001,3,target,708.7,361.0,up,up_L3,5.48,155.47,,,117.41939530,40.39866898,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,75.9,5.48,155.47,117.41941121,40.39867154,
2002,3,target,709.0,361.6,up,up_L3,5.48,154.80,,,117.41940039,40.39866884,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,75.9,5.48,154.80,117.41941681,40.39867153,
2003,3,target,709.3,362.5,up,up_L3,5.46,154.00,,,117.41940648,40.39866868,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,75.9,5.46,154.00,117.41942240,40.39867113,
2004,3,target,709.5,363.7,up,up_L3,5.43,152.88,,,117.41941500,40.39866844,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,74.4,5.43,152.88,117.41942831,40.39866988,
2005,3,target,709.9,364.5,up,up_L3,5.42,152.06,,,117.41942127,40.39866827,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,74.4,5.42,152.06,117.41943138,40.39866866,
2006,3,target,710.2,365.4,up,up_L3,5.41,151.22,,,117.41942767,40.39866810,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,74.4,5.41,151.22,117.41943345,40.39866704,
2007,3,target,710.6,366.6,up,up_L3,5.39,150.09,,,117.41943623,40.39866786,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,74.4,5.39,150.09,117.41943606,40.39866515,
2008,3,target,710.9,367.9,up,up_L3,5.36,148.91,,,117.41944528,40.39866762,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,74.4,5.36,148.91,117.41944006,40.39866589,
2009,3,target,711.3,368.8,up,up_L3,5.35,148.05,,,117.41945176,40.39866744,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,74.4,5.35,148.05,117.41944217,40.39866744,
2010,3,target,711.5,369.6,up,up_L3,5.34,147.34,,,117.41945722,40.39866729,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,74.4,5.34,147.34,117.41944478,40.39866846,
2011,3,target,711.9,370.2,up,up_L3,5.34,146.71,,,117.41946199,40.39866716,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,74.4,5.34,146.71,117.41944770,40.39866915,
2012,3,target,712.3,371.0,up,up_L3,5.33,145.96,,,117.41946772,40.39866700,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,74.4,5.33,145.96,117.41945205,40.39866959,
2013,3,target,712.1,371.6,up,up_L3,5.29,145.52,,,117.41947102,40.39866691,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,74.4,5.29,145.52,117.41945501,40.39866949,
2014,3,target,712.7,372.8,up,up_L3,5.29,144.43,,,117.41947934,40.39866668,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,74.4,5.29,144.43,117.41947101,40.39866688,
2015,3,target,713.2,373.8,up,up_L3,5.28,143.51,,,117.41948637,40.39866649,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,74.4,5.28,143.51,117.41948164,40.39866676,
2016,3,target,713.6,374.8,up,up_L3,5.27,142.59,,,117.41949334,40.39866630,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,74.4,5.27,142.59,117.41949290,40.39866649,
2017,3,target,713.9,375.8,up,up_L3,5.25,141.74,,,117.41949985,40.39866612,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,74.4,5.25,141.74,117.41950350,40.39866610,
2018,3,target,714.4,376.8,up,up_L3,5.25,140.88,,,117.41950639,40.39866595,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,74.4,5.25,140.88,117.41951362,40.39866566,
2019,3,target,715.0,377.5,up,up_L3,5.27,140.23,,,117.41951134,40.39866581,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,74.4,5.27,140.23,117.41952733,40.39866747,
2020,3,target,715.6,378.2,up,up_L3,5.27,139.56,,,117.41951645,40.39866567,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,74.4,5.27,139.56,117.41953269,40.39866729,
2021,3,target,716.3,379.1,up,up_L3,5.28,138.73,,,117.41952275,40.39866550,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,74.3,5.28,138.73,117.41953812,40.39866674,
2022,3,target,716.9,380.2,up,up_L3,5.28,137.77,,,117.41953008,40.39866530,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,74.3,5.28,137.77,117.41955201,40.39866580,
2023,3,target,717.5,381.2,up,up_L3,5.28,136.96,,,117.41953621,40.39866513,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,74.3,5.28,136.96,117.41955539,40.39866356,
2024,3,target,717.8,382.1,up,up_L3,5.27,136.23,,,117.41954179,40.39866498,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,74.3,5.27,136.23,117.41955448,40.39866171,
2025,3,target,718.0,382.8,up,up_L3,5.26,135.64,,,117.41954629,40.39866485,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,74.3,5.26,135.64,117.41955394,40.39866008,
2026,3,target,718.3,383.7,up,up_L3,5.24,134.97,,,117.41955137,40.39866471,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,74.3,5.24,134.97,117.41955389,40.39865910,
2027,3,target,718.5,384.5,up,up_L3,5.23,134.28,,,117.41955661,40.39866457,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,74.3,5.23,134.28,117.41955488,40.39865972,
2028,3,target,718.9,385.6,up,up_L3,5.22,133.44,,,117.41956302,40.39866440,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,74.3,5.22,133.44,117.41955935,40.39866076,
2029,3,target,719.6,386.1,up,up_L3,5.24,132.96,,,117.41956664,40.39866430,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,74.3,5.24,132.96,117.41956229,40.39866179,
2030,3,target,720.1,387.0,up,up_L3,5.24,132.20,,,117.41957247,40.39866414,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,74.3,5.24,132.20,117.41956824,40.39866254,
2031,3,target,720.6,388.0,up,up_L3,5.23,131.43,,,117.41957835,40.39866398,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,74.3,5.23,131.43,117.41957556,40.39866282,
2032,3,target,721.0,388.8,up,up_L3,5.23,130.77,,,117.41958336,40.39866384,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,74.3,5.23,130.77,117.41958246,40.39866279,
2033,3,target,721.3,389.8,up,up_L3,5.21,130.04,,,117.41958887,40.39866369,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,74.3,5.21,130.04,117.41959023,40.39866247,
2034,3,target,721.6,391.0,up,up_L3,5.19,129.18,,,117.41959549,40.39866351,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,74.3,5.19,129.18,117.41959901,40.39866172,
2035,3,target,722.0,392.2,up,up_L3,5.18,128.24,,,117.41960260,40.39866331,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,74.3,5.18,128.24,117.41961092,40.39865786,
2036,3,target,722.5,393.3,up,up_L3,5.16,127.42,,,117.41960881,40.39866314,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,74.3,5.16,127.42,117.41961808,40.39865837,
2037,3,target,722.9,394.2,up,up_L3,5.16,126.77,,,117.41961383,40.39866301,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,74.3,5.16,126.77,117.41962148,40.39865532,
2038,3,target,723.5,395.1,up,up_L3,5.17,126.04,,,117.41961936,40.39866286,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,71.6,5.17,126.04,117.41962371,40.39865563,
2039,3,target,724.1,396.1,up,up_L3,5.17,125.28,,,117.41962511,40.39866270,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,71.6,5.17,125.28,117.41962549,40.39865665,
2040,3,target,724.8,397.2,up,up_L3,5.17,124.49,,,117.41963118,40.39866253,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,71.6,5.17,124.49,117.41962979,40.39865852,
2041,3,target,725.4,398.3,up,up_L3,5.17,123.68,,,117.41963731,40.39866236,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,71.6,5.17,123.68,117.41963614,40.39865962,
2042,3,target,726.1,399.5,up,up_L3,5.17,122.80,,,117.41964405,40.39866218,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,71.6,5.17,122.80,117.41964427,40.39865969,
2043,3,target,726.8,400.8,up,up_L3,5.17,121.85,,,117.41965129,40.39866198,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,71.6,5.17,121.85,117.41965246,40.39865855,
2044,3,target,727.6,402.1,up,up_L3,5.17,120.90,,,117.41965850,40.39866178,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,71.6,5.17,120.90,117.41965819,40.39865626,
2045,3,target,728.2,403.3,up,up_L3,5.17,120.07,,,117.41966481,40.39866161,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,71.6,5.17,120.07,117.41966049,40.39865466,
2046,3,target,728.5,404.4,up,up_L3,5.15,119.31,,,117.41967056,40.39866145,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,71.6,5.15,119.31,117.41966276,40.39865396,
2047,3,target,728.8,405.3,up,up_L3,5.14,118.71,,,117.41967515,40.39866133,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,71.6,5.14,118.71,117.41966612,40.39865647,
2048,3,target,729.2,406.1,up,up_L3,5.14,118.20,,,117.41967903,40.39866122,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,71.6,5.14,118.20,117.41966758,40.39865761,
2049,3,target,729.6,407.1,up,up_L3,5.12,117.52,,,117.41968419,40.39866108,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,67.5,5.12,117.52,117.41967505,40.39865582,
2050,3,target,729.9,408.6,up,up_L3,5.09,116.57,,,117.41969144,40.39866088,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,67.5,5.09,116.57,117.41968824,40.39865886,
2051,3,target,730.3,410.6,up,up_L3,5.05,115.32,,,117.41970099,40.39866062,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,67.5,5.05,115.32,117.41970147,40.39865862,
2052,3,target,730.9,412.6,up,up_L3,5.02,114.07,,,117.41971046,40.39866036,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,67.5,5.02,114.07,117.41971417,40.39865746,
2053,3,target,731.6,414.1,up,up_L3,5.02,113.13,,,117.41971766,40.39866016,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,67.5,5.02,113.13,117.41973004,40.39865562,
2054,3,target,732.2,415.6,up,up_L3,5.01,112.17,,,117.41972494,40.39865996,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,67.5,5.01,112.17,117.41973277,40.39865293,
2055,3,target,732.9,417.4,up,up_L3,4.99,111.07,,,117.41973332,40.39865973,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,67.5,4.99,111.07,117.41973716,40.39865002,
2056,3,target,733.8,419.2,up,up_L3,4.98,109.99,,,117.41974154,40.39865950,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,67.5,4.98,109.99,117.41974040,40.39865215,
2057,3,target,734.7,420.4,up,up_L3,5.00,109.18,,,117.41974772,40.39865933,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,67.5,5.00,109.18,117.41974593,40.39865447,
2058,3,target,735.8,421.6,up,up_L3,5.02,108.41,,,117.41975359,40.39865916,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,67.5,5.02,108.41,117.41975270,40.39865553,
2059,3,target,736.5,422.7,up,up_L3,5.02,107.73,,,117.41975874,40.39865902,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,67.5,5.02,107.73,117.41975906,40.39865545,
2060,3,target,737.2,423.8,up,up_L3,5.03,107.04,,,117.41976396,40.39865887,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,67.5,5.03,107.04,117.41976517,40.39865458,
2061,3,target,737.7,424.9,up,up_L3,5.02,106.41,,,117.41976881,40.39865873,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,67.5,5.02,106.41,117.41976990,40.39865294,
2062,3,target,738.2,426.0,up,up_L3,5.02,105.79,,,117.41977350,40.39865860,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,67.5,5.02,105.79,117.41977318,40.39865090,
2063,3,target,738.7,427.2,up,up_L3,5.01,105.08,,,117.41977890,40.39865845,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,67.5,5.01,105.08,117.41977509,40.39864924,
2064,3,target,739.3,428.1,up,up_L3,5.01,104.53,,,117.41978307,40.39865833,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,67.5,5.01,104.53,117.41977696,40.39864868,
2065,3,target,739.8,429.1,up,up_L3,5.01,104.00,,,117.41978711,40.39865822,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,67.5,5.01,104.00,117.41977961,40.39865112,
2066,3,target,740.3,430.1,up,up_L3,5.01,103.43,,,117.41979145,40.39865810,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,63.6,5.01,103.43,117.41978093,40.39865279,
2067,3,target,741.1,431.0,up,up_L3,5.02,102.88,,,117.41979563,40.39865798,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,63.6,5.02,102.88,117.41978289,40.39865417,
2068,3,target,741.8,432.0,up,up_L3,5.03,102.29,,,117.41980013,40.39865785,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,63.6,5.03,102.29,117.41979083,40.39865209,
2069,3,target,743.1,433.4,up,up_L3,5.06,101.43,,,117.41980667,40.39865767,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,63.6,5.06,101.43,117.41980379,40.39865553,
2070,3,target,744.2,435.4,up,up_L3,5.06,100.34,,,117.41981504,40.39865743,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,63.6,5.06,100.34,117.41981547,40.39865547,
2071,3,target,745.1,437.6,up,up_L3,5.04,99.21,,,117.41982362,40.39865719,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,63.6,5.04,99.21,117.41982709,40.39865451,
2072,3,target,745.9,439.9,up,up_L3,5.02,98.02,,,117.41983263,40.39865694,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,63.6,5.02,98.02,117.41984462,40.39865220,
2073,3,target,746.5,441.6,up,up_L3,5.00,97.15,,,117.41983927,40.39865675,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,63.6,5.00,97.15,117.41984699,40.39864959,
2074,3,target,747.1,443.1,up,up_L3,4.98,96.37,,,117.41984519,40.39865658,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,63.6,4.98,96.37,117.41984961,40.39864613,
2075,3,target,747.5,444.5,up,up_L3,4.97,95.71,,,117.41985022,40.39865644,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,63.6,4.97,95.71,117.41985174,40.39864679,
2076,3,target,747.9,445.7,up,up_L3,4.96,95.10,,,117.41985487,40.39865631,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,63.6,4.96,95.10,117.41985390,40.39864827,
2077,3,target,748.6,447.2,up,up_L3,4.95,94.35,,,117.41986059,40.39865615,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,63.6,4.95,94.35,117.41985868,40.39865048,
2078,3,target,749.5,448.6,up,up_L3,4.96,93.67,,,117.41986580,40.39865600,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,63.6,4.96,93.67,117.41986444,40.39865170,
2079,3,target,750.5,450.3,up,up_L3,4.96,92.79,,,117.41987246,40.39865581,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,63.6,4.96,92.79,117.41987267,40.39865184,
2080,3,target,751.6,452.0,up,up_L3,4.96,91.95,,,117.41987885,40.39865563,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,63.6,4.96,91.95,117.41988016,40.39865069,
2081,3,target,753.3,453.1,up,up_L3,5.01,91.32,,,117.41988368,40.39865550,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,63.6,5.01,91.32,117.41988467,40.39864940,
2082,3,target,754.2,455.5,up,up_L3,4.99,90.22,,,117.41989200,40.39865526,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,63.6,4.99,90.22,117.41988911,40.39864600,
2083,3,target,755.1,457.5,up,up_L3,4.99,89.31,,,117.41989900,40.39865507,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,58.4,4.99,89.31,117.41989124,40.39864566,
2084,3,target,756.0,459.7,up,up_L3,4.97,88.29,,,117.41990669,40.39865485,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,58.4,4.97,88.29,117.41989552,40.39864963,
2085,3,target,756.8,461.5,up,up_L3,4.96,87.50,,,117.41991272,40.39865468,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,58.4,4.96,87.50,117.41990348,40.39864843,
2086,3,target,757.5,464.0,up,up_L3,4.93,86.41,,,117.41992107,40.39865445,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,58.4,4.93,86.41,117.41991821,40.39865165,
2087,3,target,758.1,466.4,up,up_L3,4.90,85.40,,,117.41992871,40.39865423,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,58.4,4.90,85.40,117.41992890,40.39865147,
2088,3,target,758.9,468.2,up,up_L3,4.89,84.64,,,117.41993450,40.39865407,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,58.4,4.89,84.64,117.41993696,40.39865092,
2089,3,target,759.7,470.1,up,up_L3,4.88,83.85,,,117.41994053,40.39865390,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,58.4,4.88,83.85,117.41994458,40.39864986,
2090,3,target,760.7,471.6,up,up_L3,4.89,83.16,,,117.41994578,40.39865375,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,58.4,4.89,83.16,117.41995399,40.39864619,
2091,3,target,761.8,473.0,up,up_L3,4.90,82.56,,,117.41995033,40.39865362,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,58.4,4.90,82.56,117.41996028,40.39864681,
2092,3,target,762.5,474.7,up,up_L3,4.89,81.86,,,117.41995566,40.39865347,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,59.4,4.89,81.86,117.41996362,40.39864307,
2093,3,target,763.4,476.6,up,up_L3,4.88,81.09,,,117.41996153,40.39865331,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,59.4,4.88,81.09,117.41996506,40.39864230,
2094,3,target,764.2,478.3,up,up_L3,4.88,80.39,,,117.41996686,40.39865316,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,59.4,4.88,80.39,117.41996649,40.39864328,
2095,3,target,765.4,480.5,up,up_L3,4.88,79.50,,,117.41997362,40.39865297,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,59.4,4.88,79.50,117.41997157,40.39864627,
2096,3,target,766.5,482.8,up,up_L3,4.87,78.59,,,117.41998059,40.39865277,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,59.4,4.87,78.59,117.41997927,40.39864796,
2097,3,target,767.9,485.2,up,up_L3,4.88,77.65,,,117.41998776,40.39865257,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,59.4,4.88,77.65,117.41998822,40.39864796,
2098,3,target,769.0,488.2,up,up_L3,4.85,76.50,,,117.41999648,40.39865232,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,59.4,4.85,76.50,117.41999794,40.39864530,
2099,3,target,770.3,491.1,up,up_L3,4.84,75.43,,,117.42000464,40.39865209,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,59.4,4.84,75.43,117.42000338,40.39864130,
2100,3,target,771.7,493.4,up,up_L3,4.85,74.56,,,117.42001123,40.39865191,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,61.9,4.85,74.56,117.42000553,40.39864037,
2101,3,target,772.9,495.7,up,up_L3,4.85,73.71,,,117.42001769,40.39865172,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,61.9,4.85,73.71,117.42000846,40.39864406,
2102,3,target,774.1,498.2,up,up_L3,4.84,72.81,,,117.42002454,40.39865153,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,61.9,4.84,72.81,117.42001555,40.39864417,
2103,3,target,775.4,500.1,up,up_L3,4.85,72.11,,,117.42002988,40.39865138,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,61.9,4.85,72.11,117.42002549,40.39864742,
2104,3,target,776.4,501.9,up,up_L3,4.85,71.47,,,117.42003476,40.39865124,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,61.9,4.85,71.47,117.42003169,40.39864795,
2105,3,target,777.8,503.6,up,up_L3,4.87,70.84,,,117.42003955,40.39865111,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,61.9,4.87,70.84,117.42003831,40.39864818,
2106,3,target,779.4,505.4,up,up_L3,4.89,70.17,,,117.42004470,40.39865096,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,61.9,4.89,70.17,117.42004563,40.39864808,
2107,3,target,780.4,507.7,up,up_L3,4.88,69.38,,,117.42005064,40.39865080,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,61.9,4.88,69.38,117.42005373,40.39864738,
2108,3,target,781.2,510.8,up,up_L3,4.85,68.41,,,117.42005810,40.39865059,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,61.9,4.85,68.41,117.42006664,40.39864304,
2109,3,target,782.2,513.8,up,up_L3,4.82,67.45,,,117.42006534,40.39865038,3,3,0b591160-cff8-4872-b9b2-1f32f20c75e1,68.0,4.82,67.45,117.42007473,40.39864261,
