frame,track_id,class,u_px,v_px,image_region,image_lane,x_world_m,y_world_m,map_x,map_y,longitude,latitude,map_lane_code_raw,map_lane_code,map_lane_id,speed_kmh,raw_x_world_m,raw_y_world_m,raw_longitude,raw_latitude,output_filter_reason,ModelHeight
8348,56,target,842.6,262.1,up,up_L3,4.74,192.06,,,117.4191566,40.39871,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,95.1,4.74,192.06,117.4142126,40.39901813,,574.762
8349,56,target,841.4,261.3,up,up_L3,4.78,193.7,,,117.419176,40.39870945,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,95.1,4.78,193.7,117.4141932,40.39901826,,574.783
8350,56,target,840.7,261,up,up_L3,4.78,194.57,,,117.4191862,40.39870917,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,95.1,4.78,194.57,117.414183,40.39901854,,574.793
8351,56,target,839.9,260.7,up,up_L3,4.74,195.44,,,117.4191964,40.39870888,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,95.1,4.74,195.44,117.4141728,40.39901921,,574.804
8352,56,target,839.3,260.5,up,up_L3,4.71,196.06,,,117.4192038,40.39870867,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,95.1,4.71,196.06,117.4141654,40.39901962,,574.81
8353,56,target,838.2,260.3,up,up_L3,4.64,197,,,117.4192149,40.39870836,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,95.1,4.64,197,117.4141544,40.39902059,,574.82
8354,56,target,837.6,259.6,up,up_L3,4.73,198.34,,,117.4192306,40.39870792,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,95.1,4.73,198.34,117.4141386,40.39902013,,574.836
8355,56,target,837,259.4,up,up_L3,4.72,199.09,,,117.4192395,40.39870767,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,95.1,4.72,199.09,117.4141298,40.39902051,,574.847
8356,56,target,836.4,259.4,up,up_L3,4.65,199.47,,,117.419244,40.39870754,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,95.1,4.65,199.47,117.4141253,40.39902127,,574.852
8357,56,target,835.6,259,up,up_L3,4.64,200.53,,,117.4192565,40.39870719,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,95.1,4.64,200.53,117.4141129,40.39902161,,574.866
8358,56,target,834.8,258.4,up,up_L3,4.7,201.82,,,117.4192717,40.39870676,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,95.1,4.7,201.82,117.4140976,40.39902151,,574.881
8359,56,target,834.2,258,up,up_L3,4.7,202.7,,,117.419282,40.39870647,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,95.1,4.7,202.7,117.4140873,40.39902174,,574.887
8360,56,target,833.3,257.8,up,up_L3,4.67,203.64,,,117.4192931,40.39870616,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,95.1,4.67,203.64,117.4140763,40.39902238,,574.895
8361,56,target,832.5,257.5,up,up_L3,4.63,204.58,,,117.4193042,40.39870585,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,95.1,4.63,204.58,117.4140652,40.39902299,,574.905
8362,56,target,831.8,256.9,up,up_L3,4.69,205.8,,,117.4193187,40.39870545,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,95.1,4.69,205.8,117.4140508,40.39902286,,574.922
8363,56,target,831,256.8,up,up_L3,4.62,206.63,,,117.4193284,40.39870519,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,95.1,4.62,206.63,117.414041,40.39902366,,574.935
8364,56,target,830.6,256.5,up,up_L3,4.63,207.26,,,117.4193358,40.39870499,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,95.1,4.63,207.26,117.4140336,40.39902378,,574.945
8365,56,target,829.8,256,up,up_L3,4.67,208.54,,,117.4193509,40.39870458,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,95.1,4.67,208.54,117.4140186,40.3990238,,574.961
8366,56,target,828.6,255.4,up,up_L3,4.66,210.27,,,117.4193713,40.39870403,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,95.1,4.66,210.27,117.4139982,40.39902447,,574.985
8367,56,target,827.9,255.2,up,up_L3,4.61,211.04,,,117.4193804,40.39870379,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,94.6,4.61,211.04,117.4139892,40.39902514,,574.998
8368,56,target,827.3,255.1,up,up_L3,4.58,211.68,,,117.4193879,40.39870359,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,94.6,4.58,211.68,117.4139816,40.39902562,,575.009
8369,56,target,826.8,254.9,up,up_L3,4.57,212.3,,,117.4193952,40.39870339,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,94.6,4.57,212.3,117.4139744,40.39902592,,575.017
8370,56,target,826.3,254.7,up,up_L3,4.55,213.02,,,117.4194035,40.39870317,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,94.6,4.55,213.02,117.4139659,40.39902627,,575.03
8371,56,target,825.6,253.9,up,up_L3,4.68,214.64,,,117.4194035,40.39870317,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,94.6,4.68,214.64,117.4139467,40.39902563,,575.03
8372,56,target,825.1,253.4,up,up_L3,4.73,215.7,,,117.4194035,40.39870317,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,94.6,4.73,215.7,117.4139343,40.39902545,,575.03
8373,56,target,824.7,253.3,up,up_L3,4.71,216.25,,,117.4194035,40.39870317,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,94.6,4.71,216.25,117.4139278,40.39902583,,575.03
8374,56,target,824,253.1,up,up_L3,4.67,217.11,,,117.4194035,40.39870317,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,94.6,4.67,217.11,117.4139177,40.39902649,,575.03
8414,57,target,734.9,257.6,down,down_L3,28.07,226.16,,,117.41941,40.39883251,2,3,3fb19760-f2d3-469d-9182-1094ceb2c27a,,28.07,226.16,117.4138017,40.39881814,,574.949
8415,57,target,734.9,258.3,down,down_L3,27.99,224.28,,,117.4193879,40.39883312,2,3,3fb19760-f2d3-469d-9182-1094ceb2c27a,,27.99,224.28,117.4138238,40.39881757,,574.915
8416,57,target,735.4,258.9,down,down_L3,27.98,222.64,,,117.4193685,40.39883366,2,3,3fb19760-f2d3-469d-9182-1094ceb2c27a,,27.98,222.64,117.4138432,40.39881706,,574.904
8417,57,target,735.8,259.3,down,down_L3,27.99,221.57,,,117.4193559,40.398834,2,3,3fb19760-f2d3-469d-9182-1094ceb2c27a,,27.99,221.57,117.4138558,40.39881673,,574.89
8418,57,target,736,259.7,down,down_L3,27.99,220.52,,,117.4193436,40.39883435,2,3,3fb19760-f2d3-469d-9182-1094ceb2c27a,,27.99,220.52,117.4138681,40.39881641,,574.864
8419,57,target,736.5,260.2,down,down_L3,27.98,219.01,,,117.4193257,40.39883484,2,3,3fb19760-f2d3-469d-9182-1094ceb2c27a,,27.98,219.01,117.4138859,40.39881595,,574.837
8420,57,target,736.9,260.7,down,down_L3,27.99,217.75,,,117.4193109,40.39883525,2,3,3fb19760-f2d3-469d-9182-1094ceb2c27a,,27.99,217.75,117.4139007,40.39881556,,574.824
8421,57,target,737.6,260.8,down,down_L3,28.06,217.24,,,117.4193049,40.39883542,2,3,3fb19760-f2d3-469d-9182-1094ceb2c27a,,28.06,217.24,117.4139068,40.3988154,,574.816
8422,57,target,737.3,261,down,down_L3,28.01,216.93,,,117.4193013,40.39883551,2,3,3fb19760-f2d3-469d-9182-1094ceb2c27a,,28.01,216.93,117.4139103,40.39881531,,574.814
8423,57,target,737.7,261.9,down,down_L3,27.97,214.69,,,117.4192748,40.39883625,2,3,3fb19760-f2d3-469d-9182-1094ceb2c27a,,27.97,214.69,117.4139368,40.39881462,,574.776
8424,57,target,738.5,262.3,down,down_L3,28.03,213.41,,,117.4192598,40.39883666,2,3,3fb19760-f2d3-469d-9182-1094ceb2c27a,,28.03,213.41,117.4139518,40.39881423,,574.753
8425,57,target,738.5,262.9,down,down_L3,27.96,212.02,,,117.4192433,40.39883712,2,3,3fb19760-f2d3-469d-9182-1094ceb2c27a,,27.96,212.02,117.4139682,40.3988138,,574.731
8426,57,target,738.8,263.4,down,down_L3,27.95,210.84,,,117.4192294,40.3988375,2,3,3fb19760-f2d3-469d-9182-1094ceb2c27a,,27.95,210.84,117.4139821,40.39881344,,574.715
8427,57,target,739.6,263.5,down,down_L3,28.03,210.19,,,117.4192218,40.39883771,2,3,3fb19760-f2d3-469d-9182-1094ceb2c27a,,28.03,210.19,117.4139898,40.39881324,,574.71
8428,57,target,740,263.6,down,down_L3,28.08,209.96,,,117.4192191,40.39883778,2,3,3fb19760-f2d3-469d-9182-1094ceb2c27a,,28.08,209.96,117.4139924,40.39881317,,574.708
8429,57,target,739.6,264.2,down,down_L3,27.97,208.78,,,117.4192052,40.39883817,2,3,3fb19760-f2d3-469d-9182-1094ceb2c27a,,27.97,208.78,117.4140063,40.39881281,,574.681
8430,57,target,739.9,265.1,down,down_L3,27.91,206.68,,,117.4191804,40.39883885,2,3,3fb19760-f2d3-469d-9182-1094ceb2c27a,,27.91,206.68,117.4140311,40.39881216,,574.649
8431,57,target,740.9,265.6,down,down_L3,27.99,205.36,,,117.4191648,40.39883929,2,3,3fb19760-f2d3-469d-9182-1094ceb2c27a,,27.99,205.36,117.4140466,40.39881176,,574.625
8432,57,target,741.2,266.5,down,down_L3,27.93,203.37,,,117.4191414,40.39883993,2,3,3fb19760-f2d3-469d-9182-1094ceb2c27a,,27.93,203.37,117.41407,40.39881115,,574.614
8433,57,target,741.5,266.9,down,down_L3,27.92,202.34,,,117.4191292,40.39884027,2,3,3fb19760-f2d3-469d-9182-1094ceb2c27a,,27.92,202.34,117.4140822,40.39881083,,574.586
8434,57,target,742,267.2,down,down_L3,27.95,201.54,,,117.4191199,40.39884053,2,3,3fb19760-f2d3-469d-9182-1094ceb2c27a,,27.95,201.54,117.4140915,40.39881059,,574.564
8435,57,target,742.4,268,down,down_L3,27.92,199.84,,,117.4190998,40.39884109,2,3,3fb19760-f2d3-469d-9182-1094ceb2c27a,,27.92,199.84,117.4141116,40.39881006,,574.53
8436,57,target,742.6,268.3,down,down_L3,27.91,199.12,,,117.4190913,40.39884132,2,3,3fb19760-f2d3-469d-9182-1094ceb2c27a,,27.91,199.12,117.41412,40.39880984,,574.514
8437,57,target,742.9,269.2,down,down_L3,27.87,197.29,,,117.4190697,40.39884192,2,3,3fb19760-f2d3-469d-9182-1094ceb2c27a,,27.87,197.29,117.4141416,40.39880928,,574.49
8438,57,target,743.6,269.8,down,down_L3,27.89,195.79,,,117.419052,40.39884241,2,3,3fb19760-f2d3-469d-9182-1094ceb2c27a,,27.89,195.79,117.4141593,40.39880882,,574.451
8439,57,target,743.9,270.2,down,down_L3,27.89,195.07,,,117.4190435,40.39884264,2,3,3fb19760-f2d3-469d-9182-1094ceb2c27a,,27.89,195.07,117.4141678,40.3988086,,574.432
8440,57,target,744.2,270.1,down,down_L3,27.93,195.08,,,117.4190437,40.39884264,2,3,3fb19760-f2d3-469d-9182-1094ceb2c27a,,27.93,195.08,117.4141676,40.3988086,,574.434
8441,57,target,744.5,270.6,down,down_L3,27.91,193.91,,,117.4190298,40.39884302,2,3,3fb19760-f2d3-469d-9182-1094ceb2c27a,,27.91,193.91,117.4141814,40.39880824,,574.411
8442,57,target,745.1,271.2,down,down_L3,27.93,192.6,,,117.4190144,40.39884345,2,3,3fb19760-f2d3-469d-9182-1094ceb2c27a,,27.93,192.6,117.4141968,40.39880784,,574.376
8443,57,target,745.3,272,down,down_L3,27.88,191.03,,,117.4189959,40.39884396,2,3,3fb19760-f2d3-469d-9182-1094ceb2c27a,,27.88,191.03,117.4142153,40.39880736,,574.371
8444,57,target,745.9,272.5,down,down_L3,27.9,189.89,,,117.4189825,40.39884433,2,3,0b3346a3-c95b-4882-9555-95367d49f585,,27.9,189.89,117.4142287,40.39880701,,574.345
8445,57,target,746.8,272.8,down,down_L3,27.97,189.1,,,117.4189731,40.39884459,2,3,0b3346a3-c95b-4882-9555-95367d49f585,,27.97,189.1,117.414238,40.39880677,,574.331
8446,57,target,746.7,273.9,down,down_L3,27.86,187.2,,,117.4189507,40.39884522,2,3,0b3346a3-c95b-4882-9555-95367d49f585,,27.86,187.2,117.4142604,40.39880619,,574.297
8447,57,target,747.4,274.5,down,down_L3,27.89,185.86,,,117.418935,40.39884567,2,3,0b3346a3-c95b-4882-9555-95367d49f585,,27.89,185.86,117.4142761,40.39880578,,574.276
8448,57,target,748,275.4,down,down_L3,27.87,184.18,,,117.4189152,40.39884624,2,3,0b3346a3-c95b-4882-9555-95367d49f585,,27.87,184.18,117.4142959,40.39880526,,574.249
8449,57,target,748.3,276.1,down,down_L3,27.85,182.83,,,117.4188993,40.39884669,2,3,0b3346a3-c95b-4882-9555-95367d49f585,,27.85,182.83,117.4143118,40.39880485,,574.228
8450,57,target,749.1,276.4,down,down_L3,27.9,181.97,,,117.4188892,40.39884698,2,3,0b3346a3-c95b-4882-9555-95367d49f585,,27.9,181.97,117.4143219,40.39880458,,574.209
8451,57,target,749.4,277.7,down,down_L3,27.83,179.84,,,117.418864,40.39884769,2,3,0b3346a3-c95b-4882-9555-95367d49f585,,27.83,179.84,117.414347,40.39880393,,574.183
8452,57,target,750.1,278.4,down,down_L3,27.84,178.45,,,117.4188476,40.39884815,2,3,0b3346a3-c95b-4882-9555-95367d49f585,,27.84,178.45,117.4143634,40.3988035,,574.159
8453,57,target,750.7,279,down,down_L3,27.84,177.22,,,117.4188331,40.39884856,2,3,0b3346a3-c95b-4882-9555-95367d49f585,,27.84,177.22,117.4143779,40.39880312,,574.145
8454,57,target,751.3,279.2,down,down_L3,27.89,176.63,,,117.4188262,40.39884876,2,3,0b3346a3-c95b-4882-9555-95367d49f585,,27.89,176.63,117.4143847,40.39880294,,574.138
8455,57,target,751.7,280,down,down_L3,27.87,175.37,,,117.4188114,40.39884918,2,3,0b3346a3-c95b-4882-9555-95367d49f585,,27.87,175.37,117.4143996,40.39880256,,574.119
8456,57,target,752.2,280.6,down,down_L3,27.86,174.26,,,117.4187983,40.39884955,2,3,0b3346a3-c95b-4882-9555-95367d49f585,,27.86,174.26,117.4144126,40.39880222,,574.114
8457,57,target,752.5,281.4,down,down_L3,27.82,172.84,,,117.4187816,40.39885002,2,3,0b3346a3-c95b-4882-9555-95367d49f585,,27.82,172.84,117.4144294,40.39880178,,574.088
8458,57,target,752.7,282,down,down_L3,27.8,171.86,,,117.4187699,40.39885035,2,3,0b3346a3-c95b-4882-9555-95367d49f585,,27.8,171.86,117.414441,40.39880148,,574.082
8459,57,target,753.3,282.5,down,down_L3,27.82,170.97,,,117.4187594,40.39885065,2,3,0b3346a3-c95b-4882-9555-95367d49f585,,27.82,170.97,117.4144515,40.3988012,,574.066
8460,57,target,753.8,283.6,down,down_L3,27.78,169.23,,,117.418739,40.39885123,2,3,0b3346a3-c95b-4882-9555-95367d49f585,,27.78,169.23,117.4144719,40.39880067,,574.039
8461,57,target,754.3,284.3,down,down_L3,27.77,167.97,,,117.4187241,40.39885166,2,3,0b3346a3-c95b-4882-9555-95367d49f585,,27.77,167.97,117.4144867,40.39880029,,574.024
8462,57,target,755,285.2,down,down_L3,27.77,166.55,,,117.4187073,40.39885213,2,3,0b3346a3-c95b-4882-9555-95367d49f585,,27.77,166.55,117.4145035,40.39879985,,574.005
8463,57,target,755.6,285.5,down,down_L3,27.8,165.85,,,117.4186991,40.39885237,2,3,0b3346a3-c95b-4882-9555-95367d49f585,,27.8,165.85,117.4145117,40.39879963,,573.994
8464,57,target,756.3,286.5,down,down_L3,27.8,164.3,,,117.4186809,40.39885288,2,3,0b3346a3-c95b-4882-9555-95367d49f585,,27.8,164.3,117.4145299,40.39879916,,573.965
8465,57,target,756.9,286.9,down,down_L3,27.82,163.53,,,117.4186717,40.39885314,2,3,0b3346a3-c95b-4882-9555-95367d49f585,,27.82,163.53,117.4145391,40.39879892,,573.965
8466,57,target,757.4,287.8,down,down_L3,27.79,162.08,,,117.4186547,40.39885363,2,3,0b3346a3-c95b-4882-9555-95367d49f585,,27.79,162.08,117.4145561,40.39879848,,573.938
8467,57,target,758,288.4,down,down_L3,27.81,161.12,,,117.4186434,40.39885395,2,3,0b3346a3-c95b-4882-9555-95367d49f585,,27.81,161.12,117.4145674,40.39879818,,573.928
8468,57,target,758.9,289,down,down_L3,27.85,160.16,,,117.4186321,40.39885427,2,3,0b3346a3-c95b-4882-9555-95367d49f585,,27.85,160.16,117.4145786,40.39879789,,573.904
8469,57,target,759.4,289.9,down,down_L3,27.83,158.69,,,117.4186147,40.39885476,2,3,0b3346a3-c95b-4882-9555-95367d49f585,,27.83,158.69,117.414596,40.39879744,,573.883
8470,57,target,760.2,290.9,down,down_L3,27.82,157.16,,,117.4185967,40.39885527,2,3,0b3346a3-c95b-4882-9555-95367d49f585,,27.82,157.16,117.414614,40.39879697,,573.869
8471,57,target,761.1,291.7,down,down_L3,27.85,155.95,,,117.4185824,40.39885568,2,3,0b3346a3-c95b-4882-9555-95367d49f585,,27.85,155.95,117.4146282,40.3987966,,573.854
8472,57,target,761.7,292.3,down,down_L3,27.86,154.97,,,117.4185709,40.39885601,2,3,0b3346a3-c95b-4882-9555-95367d49f585,,27.86,154.97,117.4146398,40.3987963,,573.851
8473,57,target,762.2,293,down,down_L3,27.85,153.97,,,117.4185591,40.39885634,2,3,0b3346a3-c95b-4882-9555-95367d49f585,,27.85,153.97,117.4146516,40.39879599,,573.832
8474,57,target,762.6,293.9,down,down_L3,27.81,152.72,,,117.4185444,40.39885676,2,3,0b3346a3-c95b-4882-9555-95367d49f585,,27.81,152.72,117.4146663,40.39879561,,573.811
8475,57,target,762.9,294.5,down,down_L3,27.8,151.91,,,117.4185348,40.39885703,2,3,0b3346a3-c95b-4882-9555-95367d49f585,,27.8,151.91,117.4146758,40.39879536,,573.8
8476,57,target,763.2,295.3,down,down_L3,27.77,150.89,,,117.4185228,40.39885737,2,3,0b3346a3-c95b-4882-9555-95367d49f585,,27.77,150.89,117.4146879,40.39879504,,573.792
8477,57,target,764.1,296.1,down,down_L3,27.79,149.67,,,117.4185084,40.39885778,2,3,0b3346a3-c95b-4882-9555-95367d49f585,,27.79,149.67,117.4147022,40.39879467,,573.776
8478,57,target,765.1,297.1,down,down_L3,27.81,148.25,,,117.4184917,40.39885826,2,3,0b3346a3-c95b-4882-9555-95367d49f585,,27.81,148.25,117.4147189,40.39879423,,573.739
8479,57,target,766,297.9,down,down_L3,27.83,147.12,,,117.4184784,40.39885863,2,3,0b3346a3-c95b-4882-9555-95367d49f585,,27.83,147.12,117.4147322,40.39879389,,573.723
8480,57,target,766.7,298.8,down,down_L3,27.82,145.85,,,117.4184634,40.39885906,2,3,0b3346a3-c95b-4882-9555-95367d49f585,,27.82,145.85,117.4147472,40.3987935,,573.71
8481,57,target,767.6,299.9,down,down_L3,27.84,144.44,,,117.4184468,40.39885953,2,3,0b3346a3-c95b-4882-9555-95367d49f585,,27.84,144.44,117.4147637,40.39879307,,573.696
8482,57,target,768.4,300.6,down,down_L3,27.85,143.42,,,117.4184347,40.39885987,2,3,0b3346a3-c95b-4882-9555-95367d49f585,,27.85,143.42,117.4147758,40.39879275,,573.689
8483,57,target,768.9,301.8,down,down_L3,27.81,142.01,,,117.4184181,40.39886034,2,3,0b3346a3-c95b-4882-9555-95367d49f585,,27.81,142.01,117.4147924,40.39879232,,573.667
8484,57,target,769.4,302.8,down,down_L3,27.78,140.78,,,117.4184037,40.39886075,2,3,0b3346a3-c95b-4882-9555-95367d49f585,,27.78,140.78,117.4148068,40.39879194,,573.646
8485,57,target,770,303.7,down,down_L3,27.78,139.73,,,117.4183913,40.3988611,2,3,0b3346a3-c95b-4882-9555-95367d49f585,,27.78,139.73,117.4148192,40.39879162,,573.63
8486,57,target,770.8,304.6,down,down_L3,27.78,138.57,,,117.4183776,40.39886149,2,3,0b3346a3-c95b-4882-9555-95367d49f585,,27.78,138.57,117.4148328,40.39879126,,573.625
8487,57,target,771.7,305.3,down,down_L3,27.8,137.61,,,117.4183662,40.39886181,2,3,0b3346a3-c95b-4882-9555-95367d49f585,,27.8,137.61,117.4148442,40.39879097,,573.619
8488,57,target,772.3,306.4,down,down_L3,27.78,136.33,,,117.4183511,40.39886224,2,3,0b3346a3-c95b-4882-9555-95367d49f585,,27.78,136.33,117.4148593,40.39879058,,573.611
8489,57,target,773.3,307.4,down,down_L3,27.8,135.15,,,117.4183372,40.39886263,2,3,0b3346a3-c95b-4882-9555-95367d49f585,102.8,27.8,135.15,117.4148731,40.39879021,,573.6
8490,57,target,774.1,308.4,down,down_L3,27.79,134,,,117.4183236,40.39886302,2,3,0b3346a3-c95b-4882-9555-95367d49f585,102.8,27.79,134,117.4148867,40.39878986,,573.592
8491,57,target,775.3,309.4,down,down_L3,27.83,132.69,,,117.4183082,40.39886346,2,3,0b3346a3-c95b-4882-9555-95367d49f585,102.8,27.83,132.69,117.4149021,40.39878946,,573.578
8492,57,target,776.3,310,down,down_L3,27.86,131.89,,,117.4182988,40.39886372,2,3,0b3346a3-c95b-4882-9555-95367d49f585,102.8,27.86,131.89,117.4149115,40.39878921,,573.566
8493,57,target,777.2,311.2,down,down_L3,27.86,130.62,,,117.4182839,40.39886415,2,3,0b3346a3-c95b-4882-9555-95367d49f585,102.8,27.86,130.62,117.4149264,40.39878882,,573.55
8494,57,target,778,312.3,down,down_L3,27.86,129.36,,,117.418269,40.39886457,2,3,0b3346a3-c95b-4882-9555-95367d49f585,102.8,27.86,129.36,117.4149413,40.39878844,,573.533
8495,57,target,779.1,313.3,down,down_L3,27.88,128.26,,,117.418256,40.39886494,2,3,0b3346a3-c95b-4882-9555-95367d49f585,102.8,27.88,128.26,117.4149543,40.3987881,,573.518
8496,57,target,779.5,314.7,down,down_L3,27.82,126.89,,,117.4182398,40.3988654,2,3,0b3346a3-c95b-4882-9555-95367d49f585,102.8,27.82,126.89,117.4149704,40.39878768,,573.502
8497,57,target,780,315.8,down,down_L3,27.79,125.74,,,117.4182263,40.39886578,2,3,0b3346a3-c95b-4882-9555-95367d49f585,102.8,27.79,125.74,117.4149839,40.39878733,,573.494
8498,57,target,780.9,317,down,down_L3,27.78,124.53,,,117.4182121,40.39886618,2,3,0b3346a3-c95b-4882-9555-95367d49f585,102.8,27.78,124.53,117.4149981,40.39878696,,573.483
8499,57,target,781.7,317.9,down,down_L3,27.79,123.63,,,117.4182015,40.39886648,2,3,0b3346a3-c95b-4882-9555-95367d49f585,102.8,27.79,123.63,117.4150087,40.39878668,,573.472
8500,57,target,782.9,318.9,down,down_L3,27.82,122.47,,,117.4181878,40.39886687,2,3,0b3346a3-c95b-4882-9555-95367d49f585,104.7,27.82,122.47,117.4150223,40.39878632,,573.449
8501,57,target,784.3,320.2,down,down_L3,27.84,121.16,,,117.4181723,40.39886731,2,3,0b3346a3-c95b-4882-9555-95367d49f585,104.7,27.84,121.16,117.4150378,40.39878592,,573.443
8502,57,target,785.3,321.3,down,down_L3,27.85,120.02,,,117.4181589,40.39886769,2,3,0b3346a3-c95b-4882-9555-95367d49f585,104.7,27.85,120.02,117.4150513,40.39878557,,573.427
8503,57,target,786.2,322.5,down,down_L3,27.85,118.94,,,117.4181461,40.39886805,2,3,0b3346a3-c95b-4882-9555-95367d49f585,104.7,27.85,118.94,117.415064,40.39878524,,573.411
8504,57,target,786.9,323.7,down,down_L3,27.82,117.78,,,117.4181325,40.39886843,2,3,0b3346a3-c95b-4882-9555-95367d49f585,104.7,27.82,117.78,117.4150776,40.39878488,,573.382
8505,57,target,788,325.1,down,down_L3,27.82,116.51,,,117.4181176,40.39886886,2,3,0b3346a3-c95b-4882-9555-95367d49f585,104.7,27.82,116.51,117.4150925,40.39878449,,573.374
8506,57,target,789.1,326.5,down,down_L3,27.82,115.23,,,117.4181025,40.39886928,2,3,0b3346a3-c95b-4882-9555-95367d49f585,105.3,27.82,115.23,117.4151076,40.3987841,,573.363
8507,57,target,790.1,327.8,down,down_L3,27.81,114.01,,,117.418088,40.39886969,2,3,0b3346a3-c95b-4882-9555-95367d49f585,105.3,27.81,114.01,117.415122,40.39878373,,573.349
8508,57,target,790.9,329,down,down_L3,27.8,112.99,,,117.418076,40.39887003,2,3,0b3346a3-c95b-4882-9555-95367d49f585,105.3,27.8,112.99,117.415134,40.39878341,,573.339
8509,57,target,792,330.3,down,down_L3,27.8,111.81,,,117.4180622,40.39887043,2,3,0b3346a3-c95b-4882-9555-95367d49f585,105.3,27.8,111.81,117.4151478,40.39878305,,573.326
8510,57,target,792.9,331.7,down,down_L3,27.79,110.67,,,117.4180486,40.39887081,2,3,0b3346a3-c95b-4882-9555-95367d49f585,105.3,27.79,110.67,117.4151614,40.3987827,,573.318
8511,57,target,794.3,333.1,down,down_L3,27.81,109.44,,,117.4180341,40.39887122,2,3,0b3346a3-c95b-4882-9555-95367d49f585,105.3,27.81,109.44,117.4151758,40.39878232,,573.307
8512,57,target,795.6,334.5,down,down_L3,27.82,108.26,,,117.4180203,40.39887161,2,3,0b3346a3-c95b-4882-9555-95367d49f585,108.2,27.82,108.26,117.4151897,40.39878196,,573.283
8513,57,target,796.5,335.9,down,down_L3,27.81,107.16,,,117.4180073,40.39887198,2,3,0b3346a3-c95b-4882-9555-95367d49f585,108.2,27.81,107.16,117.4152026,40.39878162,,573.262
8514,57,target,797.9,337.4,down,down_L3,27.82,105.9,,,117.4179924,40.3988724,2,3,0b3346a3-c95b-4882-9555-95367d49f585,108.2,27.82,105.9,117.4152175,40.39878124,,573.24
8515,57,target,799.5,339.1,down,down_L3,27.83,104.54,,,117.4179765,40.39887285,2,3,0b3346a3-c95b-4882-9555-95367d49f585,108.2,27.83,104.54,117.4152334,40.39878082,,573.228
8516,57,target,800.5,340.7,down,down_L3,27.81,103.3,,,117.4179618,40.39887327,2,3,0b3346a3-c95b-4882-9555-95367d49f585,108.2,27.81,103.3,117.4152481,40.39878044,,573.217
8517,57,target,801.5,341.8,down,down_L3,27.82,102.47,,,117.417952,40.39887354,2,3,0b3346a3-c95b-4882-9555-95367d49f585,108.2,27.82,102.47,117.4152578,40.39878019,,573.209
8518,57,target,802.7,343.4,down,down_L3,27.81,101.3,,,117.4179382,40.39887393,2,3,0b3346a3-c95b-4882-9555-95367d49f585,109.6,27.81,101.3,117.4152717,40.39877983,,573.198
8519,57,target,803.8,344.8,down,down_L3,27.81,100.27,,,117.417926,40.39887428,2,3,0b3346a3-c95b-4882-9555-95367d49f585,109.6,27.81,100.27,117.4152838,40.39877951,,573.179
8520,57,target,805.4,346.4,down,down_L3,27.82,99.03,,,117.4179114,40.39887469,2,3,0b3346a3-c95b-4882-9555-95367d49f585,109.6,27.82,99.03,117.4152984,40.39877913,,573.156
8521,57,target,806.6,348.1,down,down_L3,27.82,97.87,,,117.4178978,40.39887508,2,3,0b3346a3-c95b-4882-9555-95367d49f585,109.6,27.82,97.87,117.415312,40.39877877,,573.145
8522,57,target,807.8,350.1,down,down_L3,27.79,96.53,,,117.417882,40.39887552,2,3,0b3346a3-c95b-4882-9555-95367d49f585,109.6,27.79,96.53,117.4153278,40.39877836,,573.131
8523,57,target,809.5,352,down,down_L3,27.8,95.16,,,117.4178658,40.39887598,2,3,0b3346a3-c95b-4882-9555-95367d49f585,109.6,27.8,95.16,117.415344,40.39877794,,573.113
8524,57,target,811.3,353.7,down,down_L3,27.83,94,,,117.4178522,40.39887637,2,3,0b3346a3-c95b-4882-9555-95367d49f585,109.6,27.83,94,117.4153576,40.39877759,,573.094
8525,57,target,813.3,355.5,down,down_L3,27.86,92.76,,,117.4178376,40.39887678,2,3,0b3346a3-c95b-4882-9555-95367d49f585,109,27.86,92.76,117.4153721,40.39877721,,573.078
